states_AK_sldl_14;61.17117979176536,-149.71029595074788;0.5;
states_AK_sldl_14;61.1801704747409,-149.71029595074788;0.5;
states_AK_sldl_14;61.189161157716434,-149.71029595074788;0.5;
states_AK_sldl_14;61.19815184069197,-149.71029595074788;0.5;
states_AK_sldl_14;61.20714252366751,-149.71029595074788;0.5;
states_AK_sldl_14;61.21613320664304,-149.71029595074788;0.5;
states_AK_sldl_14;61.22512388961858,-149.71029595074788;0.5;
states_AK_sldl_14;61.17117979176536,-149.6917163251317;0.5;
states_AK_sldl_14;61.1801704747409,-149.6917163251317;0.5;
states_AK_sldl_14;61.189161157716434,-149.6917163251317;0.5;
states_AK_sldl_14;61.19815184069197,-149.6917163251317;0.5;
states_AK_sldl_14;61.20714252366751,-149.6917163251317;0.5;
states_AK_sldl_14;61.21613320664304,-149.6917163251317;0.5;
states_AK_sldl_14;61.22512388961858,-149.6917163251317;0.5;
states_AK_sldl_14;61.234114572594116,-149.6917163251317;0.5;
states_AK_sldl_14;61.17117979176536,-149.6731366995155;0.5;
states_AK_sldl_14;61.1801704747409,-149.6731366995155;0.5;
states_AK_sldl_14;61.189161157716434,-149.6731366995155;0.5;
states_AK_sldl_14;61.19815184069197,-149.6731366995155;0.5;
states_AK_sldl_14;61.20714252366751,-149.6731366995155;0.5;
states_AK_sldl_14;61.21613320664304,-149.6731366995155;0.5;
states_AK_sldl_14;61.22512388961858,-149.6731366995155;0.5;
states_AK_sldl_14;61.234114572594116,-149.6731366995155;0.5;
states_AK_sldl_14;61.24310525556965,-149.6731366995155;0.5;
states_AK_sldl_14;61.17117979176536,-149.65455707389933;0.5;
states_AK_sldl_14;61.1801704747409,-149.65455707389933;0.5;
states_AK_sldl_14;61.189161157716434,-149.65455707389933;0.5;
states_AK_sldl_14;61.19815184069197,-149.65455707389933;0.5;
states_AK_sldl_14;61.20714252366751,-149.65455707389933;0.5;
states_AK_sldl_14;61.21613320664304,-149.65455707389933;0.5;
states_AK_sldl_14;61.22512388961858,-149.65455707389933;0.5;
states_AK_sldl_14;61.234114572594116,-149.65455707389933;0.5;
states_AK_sldl_14;61.24310525556965,-149.65455707389933;0.5;
states_AK_sldl_14;61.25209593854519,-149.65455707389933;0.5;
states_AK_sldl_14;61.17117979176536,-149.63597744828314;0.5;
states_AK_sldl_14;61.1801704747409,-149.63597744828314;0.5;
states_AK_sldl_14;61.189161157716434,-149.63597744828314;0.5;
states_AK_sldl_14;61.19815184069197,-149.63597744828314;0.5;
states_AK_sldl_14;61.20714252366751,-149.63597744828314;0.5;
states_AK_sldl_14;61.21613320664304,-149.63597744828314;0.5;
states_AK_sldl_14;61.22512388961858,-149.63597744828314;0.5;
states_AK_sldl_14;61.234114572594116,-149.63597744828314;0.5;
states_AK_sldl_14;61.24310525556965,-149.63597744828314;0.5;
states_AK_sldl_14;61.25209593854519,-149.63597744828314;0.5;
states_AK_sldl_14;61.261086621520725,-149.63597744828314;0.5;
states_AK_sldl_14;61.17117979176536,-149.61739782266696;0.5;
states_AK_sldl_14;61.1801704747409,-149.61739782266696;0.5;
states_AK_sldl_14;61.189161157716434,-149.61739782266696;0.5;
states_AK_sldl_14;61.19815184069197,-149.61739782266696;0.5;
states_AK_sldl_14;61.20714252366751,-149.61739782266696;0.5;
states_AK_sldl_14;61.21613320664304,-149.61739782266696;0.5;
states_AK_sldl_14;61.22512388961858,-149.61739782266696;0.5;
states_AK_sldl_14;61.234114572594116,-149.61739782266696;0.5;
states_AK_sldl_14;61.24310525556965,-149.61739782266696;0.5;
states_AK_sldl_14;61.25209593854519,-149.61739782266696;0.5;
states_AK_sldl_14;61.261086621520725,-149.61739782266696;0.5;
states_AK_sldl_14;61.27007730449626,-149.61739782266696;0.5;
states_AK_sldl_14;61.2790679874718,-149.61739782266696;0.5;
states_AK_sldl_14;61.162189108789825,-149.59881819705078;0.5;
states_AK_sldl_14;61.17117979176536,-149.59881819705078;0.5;
states_AK_sldl_14;61.1801704747409,-149.59881819705078;0.5;
states_AK_sldl_14;61.189161157716434,-149.59881819705078;0.5;
states_AK_sldl_14;61.19815184069197,-149.59881819705078;0.5;
states_AK_sldl_14;61.20714252366751,-149.59881819705078;0.5;
states_AK_sldl_14;61.21613320664304,-149.59881819705078;0.5;
states_AK_sldl_14;61.22512388961858,-149.59881819705078;0.5;
states_AK_sldl_14;61.234114572594116,-149.59881819705078;0.5;
states_AK_sldl_14;61.24310525556965,-149.59881819705078;0.5;
states_AK_sldl_14;61.25209593854519,-149.59881819705078;0.5;
states_AK_sldl_14;61.261086621520725,-149.59881819705078;0.5;
states_AK_sldl_14;61.27007730449626,-149.59881819705078;0.5;
states_AK_sldl_14;61.2790679874718,-149.59881819705078;0.5;
states_AK_sldl_14;61.14420774283875,-149.5802385714346;0.5;
states_AK_sldl_14;61.15319842581429,-149.5802385714346;0.5;
states_AK_sldl_14;61.162189108789825,-149.5802385714346;0.5;
states_AK_sldl_14;61.17117979176536,-149.5802385714346;0.5;
states_AK_sldl_14;61.1801704747409,-149.5802385714346;0.5;
states_AK_sldl_14;61.189161157716434,-149.5802385714346;0.5;
states_AK_sldl_14;61.19815184069197,-149.5802385714346;0.5;
states_AK_sldl_14;61.20714252366751,-149.5802385714346;0.5;
states_AK_sldl_14;61.21613320664304,-149.5802385714346;0.5;
states_AK_sldl_14;61.22512388961858,-149.5802385714346;0.5;
states_AK_sldl_14;61.234114572594116,-149.5802385714346;0.5;
states_AK_sldl_14;61.24310525556965,-149.5802385714346;0.5;
states_AK_sldl_14;61.25209593854519,-149.5802385714346;0.5;
states_AK_sldl_14;61.261086621520725,-149.5802385714346;0.5;
states_AK_sldl_14;61.27007730449626,-149.5802385714346;0.5;
states_AK_sldl_14;61.2790679874718,-149.5802385714346;0.5;
states_AK_sldl_14;61.288058670447334,-149.5802385714346;0.5;
states_AK_sldl_14;61.29704935342287,-149.5802385714346;0.5;
states_AK_sldl_14;61.30604003639841,-149.5802385714346;0.5;
states_AK_sldl_14;61.315030719373944,-149.5802385714346;0.5;
states_AK_sldl_14;61.135217059863216,-149.5616589458184;0.5;
states_AK_sldl_14;61.14420774283875,-149.5616589458184;0.5;
states_AK_sldl_14;61.15319842581429,-149.5616589458184;0.5;
states_AK_sldl_14;61.162189108789825,-149.5616589458184;0.5;
states_AK_sldl_14;61.17117979176536,-149.5616589458184;0.5;
states_AK_sldl_14;61.1801704747409,-149.5616589458184;0.5;
states_AK_sldl_14;61.189161157716434,-149.5616589458184;0.5;
states_AK_sldl_14;61.19815184069197,-149.5616589458184;0.5;
states_AK_sldl_14;61.20714252366751,-149.5616589458184;0.5;
states_AK_sldl_14;61.21613320664304,-149.5616589458184;0.5;
states_AK_sldl_14;61.22512388961858,-149.5616589458184;0.5;
states_AK_sldl_14;61.234114572594116,-149.5616589458184;0.5;
states_AK_sldl_14;61.24310525556965,-149.5616589458184;0.5;
states_AK_sldl_14;61.25209593854519,-149.5616589458184;0.5;
states_AK_sldl_14;61.261086621520725,-149.5616589458184;0.5;
states_AK_sldl_14;61.27007730449626,-149.5616589458184;0.5;
states_AK_sldl_14;61.2790679874718,-149.5616589458184;0.5;
states_AK_sldl_14;61.288058670447334,-149.5616589458184;0.5;
states_AK_sldl_14;61.29704935342287,-149.5616589458184;0.5;
states_AK_sldl_14;61.30604003639841,-149.5616589458184;0.5;
states_AK_sldl_14;61.315030719373944,-149.5616589458184;0.5;
states_AK_sldl_14;61.32402140234948,-149.5616589458184;0.5;
